Time (s),no_pump,pump_1552.4385nm,no_pump,pump_1551nm,pump_1556nm
0.0019000000000000002,0.09344,0.09403332,0.1019533,0.09157333,0.1104467
0.0019050000000000002,0.09251333,0.09316,0.1028533,0.09236666,0.11144
0.0019100000000000002,0.09259333,0.09302666,0.1019533,0.09157333,0.1104467
0.0019150000000000003,0.09342666,0.0939,0.1028267,0.09237999,0.1113467
0.0019200000000000003,0.09341332,0.09379333,0.1020467,0.09154666,0.11128
0.001925,0.09249999,0.09293333,0.1029467,0.09247333,0.1103667
0.00193,0.09254,0.09367333,0.1021267,0.09169333,0.1113333
0.001935,0.09338666,0.09283333,0.1030133,0.09255332,0.1103667
0.00194,0.09255332,0.09360666,0.1030667,0.09177332,0.1104333
0.0019450000000000001,0.09345333,0.09282,0.1021267,0.09255332,0.1112667
0.0019500000000000001,0.09346666,0.09284666,0.1029867,0.09178666,0.1103
0.001955,0.09256666,0.09368666,0.10214,0.09259333,0.1112133
0.0019600000000000004,0.09263333,0.09368666,0.10214,0.09254,0.11124
0.001965,0.09342666,0.09284666,0.1030267,0.09175999,0.1103
0.00197,0.09264666,0.09287333,0.1021667,0.09173333,0.1103667
0.001975,0.09351999,0.09375333,0.103,0.09259333,0.11124
0.00198,0.09271333,0.09379333,0.1030933,0.09254,0.1103267
0.0019850000000000002,0.09360666,0.09294666,0.1022467,0.09173333,0.1112267
0.00199,0.09353333,0.09294666,0.10312,0.09255332,0.1111867
0.0019950000000000002,0.09263333,0.09383333,0.1022333,0.09177332,0.11026
0.002,0.09261999,0.09306666,0.1030667,0.09255332,0.11116
0.0020050000000000003,0.09346666,0.09393999,0.10222,0.09178666,0.1102733
0.00201,0.09346666,0.09321333,0.1029867,0.09182666,0.1102333
0.0020150000000000003,0.09263333,0.09409999,0.10214,0.09260666,0.1111067
0.00202,0.09360666,0.09335999,0.1030133,0.09259333,0.1102067
0.0020250000000000003,0.09264666,0.09413999,0.10214,0.09181333,0.1110933
0.00203,0.0927,0.09341332,0.1029067,0.09174666,0.11108
0.0020350000000000004,0.09357332,0.09428,0.10206,0.09257999,0.1101667
0.00204,0.09271333,0.09349333,0.1028933,0.09257999,0.1101533
0.0020450000000000004,0.09356,0.09428,0.1020467,0.09177332,0.11104
0.00205,0.09350666,0.09419332,0.1028933,0.09249999,0.11008
0.002055,0.09268666,0.09339999,0.1020333,0.09169333,0.1110133
0.00206,0.09351999,0.09423333,0.1029333,0.09166666,0.1109733
0.002065,0.09261999,0.09339999,0.10206,0.09245999,0.1100933
0.0020700000000000002,0.09339999,0.09421999,0.1029067,0.09237999,0.1109467
0.002075,0.09257999,0.09334666,0.1020867,0.09155999,0.11
0.0020800000000000003,0.09335999,0.09413999,0.10288,0.09237999,0.10992
0.002085,0.09251333,0.09328,0.10202,0.09155999,0.1109067
0.0020900000000000003,0.09337333,0.09408666,0.1028667,0.09235333,0.1108667
0.002095,0.09249999,0.09328,0.1019933,0.09149999,0.1099467
0.0021000000000000003,0.09254,0.09403332,0.10198,0.09153333,0.1109067
0.002105,0.09339999,0.09306666,0.1028267,0.09235333,0.1099733
0.0021100000000000003,0.09337333,0.09384666,0.1019933,0.09157333,0.10984
0.002115,0.09256666,0.09294666,0.1028533,0.09233999,0.1108533
0.0021200000000000004,0.09255332,0.09373999,0.10206,0.09154666,0.1097733
0.002125,0.09337333,0.09290666,0.10292,0.09240666,0.11066
0.0021300000000000004,0.09252666,0.09369999,0.10218,0.09171999,0.1107
0.002135,0.09341332,0.09279332,0.1030533,0.09255332,0.1097867
0.00214,0.09257999,0.09371333,0.1030667,0.09175999,0.11062
0.002145,0.09339999,0.09277999,0.10222,0.09259333,0.1097467
0.00215,0.09344,0.09273999,0.10214,0.09174666,0.1096533
0.0021550000000000002,0.09261999,0.09361999,0.1030267,0.09256666,0.11062
0.00216,0.09257999,0.09282,0.1030533,0.09261999,0.1105
0.0021650000000000003,0.09341332,0.09364666,0.10222,0.09178666,0.1096133
0.00217,0.09265999,0.09368666,0.1022333,0.09174666,0.1106067
0.0021750000000000003,0.09351999,0.09287333,0.1031333,0.09259333,0.1097333
0.00218,0.09356,0.09287333,0.1023133,0.09252666,0.1096933
0.0021850000000000003,0.09271333,0.09369999,0.1031733,0.09173333,0.1106733
0.00219,0.09350666,0.09297333,0.1031867,0.09254,0.1096933
0.0021950000000000003,0.09265999,0.09380666,0.1023267,0.09170666,0.11062
0.0022,0.09350666,0.09306666,0.1031733,0.09178666,0.11058
0.0022050000000000004,0.09263333,0.09393999,0.1023267,0.09259333,0.1096933
0.00221,0.09344,0.09316,0.1022467,0.09259333,0.11058
0.0022150000000000004,0.09260666,0.09399333,0.1031867,0.09177332,0.10976
0.00222,0.09261999,0.09326666,0.1031067,0.09175999,0.1097333
0.002225,0.09347999,0.09413999,0.10226,0.09257999,0.11058
0.00223,0.09268666,0.09341332,0.10308,0.09257999,0.1105267
0.002235,0.09353333,0.09416666,0.1021933,0.09175999,0.10964
0.0022400000000000002,0.09267332,0.09421999,0.1022067,0.09255332,0.11058
0.002245,0.09356,0.09342666,0.1030933,0.09173333,0.1096533
0.0022500000000000003,0.09360666,0.09429333,0.1021933,0.09255332,0.1096933
0.002255,0.09265999,0.09339999,0.1030533,0.09167999,0.1105667
0.0022600000000000003,0.09349333,0.09412666,0.1030933,0.09247333,0.1095733
0.002265,0.09263333,0.09333333,0.10222,0.09162666,0.1104867
0.0022700000000000003,0.09259333,0.09419332,0.1030267,0.09239332,0.1105267
0.002275,0.09338666,0.09335999,0.10222,0.09161333,0.1095467
0.0022800000000000003,0.09249999,0.09409999,0.103,0.09233999,0.1095733
0.002285,0.09334666,0.09328,0.1022067,0.09153333,0.1104733
0.0022900000000000004,0.09335999,0.09407333,0.10214,0.09231333,0.1095467
0.002295,0.09254,0.09319999,0.1029867,0.09154666,0.1104867
0.0023000000000000004,0.09252666,0.09397999,0.10218,0.09229999,0.1104867
0.002305,0.09337333,0.09311999,0.1030133,0.09152,0.1095867
0.00231,0.09255332,0.09381999,0.1021933,0.09235333,0.1105667
0.0023150000000000002,0.09338666,0.09298666,0.1030667,0.09149999,0.1096533
0.00232,0.09247333,0.09368666,0.1022333,0.09155999,0.1096
0.0023250000000000002,0.09334666,0.09287333,0.1030933,0.09240666,0.1105933
0.00233,0.09254,0.09360666,0.1023933,0.09167999,0.1097467
0.0023350000000000003,0.09333333,0.09279332,0.1032867,0.09251333,0.11066
0.00234,0.09259333,0.09361999,0.10246,0.09255332,0.11074
0.0023450000000000003,0.09342666,0.09276666,0.1032867,0.09175999,0.10984
0.00235,0.09259333,0.09279332,0.1032133,0.09257999,0.10988
0.0023550000000000003,0.09346666,0.09368666,0.1023533,0.09174666,0.1107933
0.00236,0.09346666,0.09284666,0.1032467,0.09254,0.1099067
0.0023650000000000003,0.09257999,0.09363332,0.1024067,0.09171999,0.11088
0.00237,0.09264666,0.09284666,0.10246,0.09171999,0.1108933
0.0023750000000000004,0.09351999,0.09369999,0.10334,0.09252666,0.1100267
0.00238,0.09267332,0.09366,0.1025,0.09170666,0.1101933
0.0023850000000000004,0.09350666,0.09284666,0.1034067,0.09254,0.1110267
0.00239,0.09350666,0.09293333,0.1033267,0.09252666,0.1101667
0.002395,0.09259333,0.09372666,0.1024867,0.09164,0.11112
0.0024000000000000002,0.09347999,0.09302666,0.1034067,0.09175999,0.1102067
0.002405,0.09263333,0.09388666,0.1024333,0.09255332,0.1111467
0.0024100000000000002,0.09344,0.09314666,0.1032467,0.09260666,0.11116
0.002415,0.09261999,0.09401999,0.1024333,0.09171999,0.1102733
0.0024200000000000003,0.09264666,0.09323999,0.1032,0.0918,0.1112667
0.002425,0.09346666,0.09409999,0.10234,0.09257999,0.1103667
0.0024300000000000003,0.09263333,0.09337333,0.1031867,0.09256666,0.11026
0.002435,0.09353333,0.09419332,0.1022333,0.09170666,0.1112
0.0024400000000000003,0.09349333,0.09425999,0.10304,0.09254,0.11116
0.002445,0.09271333,0.09341332,0.10222,0.09167999,0.1102733
0.0024500000000000004,0.09351999,0.09412666,0.1030133,0.09248666,0.1111733
0.002455,0.09267332,0.09337333,0.1021667,0.09165332,0.1103133
0.0024600000000000004,0.09350666,0.09416666,0.1030533,0.09242,0.11022
0.002465,0.09261999,0.09330666,0.1021533,0.09164,0.11116
0.0024700000000000004,0.09249999,0.09413999,0.103,0.09248666,0.1110667
0.002475,0.09338666,0.09328,0.10206,0.09162666,0.11018
0.00248,0.09249999,0.09406,0.1029067,0.09153333,0.1110667
0.0024850000000000002,0.09330666,0.09323999,0.1020333,0.09235333,0.11014
0.00249,0.09251333,0.09322666,0.10284,0.09235333,0.1100933
0.0024950000000000003,0.09333333,0.09399333,0.1019667,0.09153333,0.1109867
0.0025,0.09335999,0.09393999,0.1027467,0.09153333,0.1100533
0.0025050000000000003,0.09254,0.09302666,0.1018733,0.09229999,0.11092
0.00251,0.09333333,0.09378,0.1019267,0.09157333,0.11096
0.0025150000000000003,0.09254,0.09293333,0.1027333,0.09235333,0.1099733
0.00252,0.09333333,0.09366,0.1019267,0.09158666,0.11088
0.0025250000000000003,0.09247333,0.09285999,0.10276,0.09237999,0.10996
0.00253,0.09245999,0.09361999,0.10288,0.09167999,0.10996
0.0025350000000000004,0.09330666,0.09272666,0.10202,0.09252666,0.1108667
0.00254,0.09254,0.09353333,0.10292,0.09174666,0.11078
0.0025450000000000004,0.09333333,0.09275333,0.1020333,0.09254,0.10984
0.00255,0.09252666,0.09280666,0.10198,0.09174666,0.1107667
0.0025550000000000004,0.09341332,0.09357332,0.1028267,0.09254,0.1098667
0.00256,0.09251333,0.09280666,0.10198,0.09254,0.1098533
0.002565,0.09338666,0.09360666,0.1028133,0.09177332,0.11084
0.0025700000000000002,0.09256666,0.09363332,0.1028533,0.09251333,0.1099067
0.002575,0.09344,0.09277999,0.10202,0.09171999,0.1109333
0.0025800000000000003,0.09346666,0.09285999,0.1020067,0.09173333,0.11092
0.002585,0.09261999,0.09363332,0.1029467,0.09251333,0.1100133
0.0025900000000000003,0.09344,0.09290666,0.1020733,0.09174666,0.1109467
0.002595,0.09256666,0.09378,0.1029333,0.09251333,0.1101267
0.0026000000000000003,0.09338666,0.09301332,0.1028533,0.09173333,0.1100267
0.002605,0.09257999,0.09384666,0.1019933,0.09255332,0.1109733
0.0026100000000000003,0.09257999,0.09314666,0.1028133,0.09255332,0.1108933
0.002615,0.09346666,0.09396666,0.1019933,0.09178666,0.1100267
0.0026200000000000004,0.09342666,0.09323999,0.1019533,0.09256666,0.11096
0.002625,0.09260666,0.09408666,0.10276,0.09177332,0.1099733
0.0026300000000000004,0.09349333,0.09331999,0.10272,0.09175999,0.1099867
0.002635,0.09261999,0.09420666,0.10186,0.09255332,0.1108533
0.0026400000000000004,0.09349333,0.09420666,0.1026533,0.09252666,0.1098667
0.002645,0.09264666,0.09338666,0.10184,0.09171999,0.1107533
0.00265,0.09346666,0.09416666,0.1019,0.09245999,0.11074
0.0026550000000000002,0.09263333,0.09333333,0.10276,0.09170666,0.1098267
0.00266,0.09344,0.09412666,0.1018267,0.09164,0.1107533
0.0026650000000000003,0.09257999,0.09329332,0.1027333,0.09240666,0.1097333
0.00267,0.09338666,0.09413999,0.1026933,0.09242,0.1097467
0.0026750000000000003,0.09252666,0.09328,0.10184,0.09158666,0.1106067
0.00268,0.09337333,0.09404666,0.1026533,0.09233999,0.11062
0.0026850000000000003,0.09243333,0.09326666,0.1018,0.09153333,0.1096667
0.00269,0.09331999,0.09404666,0.1017733,0.09232666,0.1106333
0.0026950000000000003,0.09248666,0.09318666,0.10264,0.09148666,0.1097067
0.0027,0.09251333,0.0939,0.1026533,0.09228666,0.10968
0.0027050000000000004,0.09334666,0.09307999,0.1018,0.09155999,0.1106067
0.00271,0.09247333,0.09289332,0.1026933,0.09149999,0.1096533
0.0027150000000000004,0.09331999,0.09376666,0.1018267,0.09236666,0.1105667
0.00272,0.09331999,0.09367333,0.1018733,0.09158666,0.1106067
0.0027250000000000004,0.09239332,0.09277999,0.1027867,0.09240666,0.1095867
0.0027300000000000002,0.09244666,0.09353333,0.10206,0.09170666,0.10968
0.002735,0.09329332,0.09275333,0.1029467,0.09251333,0.11054
0.0027400000000000002,0.09329332,0.09350666,0.1029333,0.09255332,0.1096
0.002745,0.09249999,0.0927,0.10206,0.09175999,0.1105
0.0027500000000000003,0.09251333,0.09275333,0.10292,0.09175999,0.1105267
0.002755,0.09333333,0.09357332,0.1020333,0.09252666,0.1095733
0.0027600000000000003,0.09334666,0.09276666,0.1020867,0.09170666,0.11046
0.002765,0.09251333,0.09359333,0.1029733,0.09259333,0.1095867
0.0027700000000000003,0.09259333,0.09279332,0.1021267,0.09255332,0.1096
0.002775,0.09345333,0.09368666,0.1030133,0.09171999,0.11058
0.0027800000000000004,0.09342666,0.09283333,0.1021933,0.09254,0.10964
0.002785,0.09256666,0.09368666,0.10308,0.09170666,0.11062
0.0027900000000000004,0.09342666,0.09287333,0.1022867,0.09175999,0.11066
0.002795,0.09256666,0.09372666,0.1031333,0.09256666,0.1097067
0.0028000000000000004,0.09339999,0.09297333,0.1021933,0.09173333,0.10976
0.002805,0.09255332,0.09392666,0.1031067,0.09257999,0.1106867
0.0028100000000000004,0.09252666,0.09311999,0.1030267,0.09256666,0.1098
0.0028150000000000002,0.09338666,0.09393999,0.10218,0.0918,0.1107533
0.00282,0.09255332,0.09323999,0.10312,0.09175999,0.11074
0.0028250000000000003,0.09342666,0.09408666,0.1021533,0.09255332,0.10984
0.00283,0.09261999,0.09329332,0.10296,0.09173333,0.1106867
0.0028350000000000003,0.09350666,0.09413999,0.10214,0.09249999,0.1098133
0.00284,0.09345333,0.09415333,0.1020733,0.09248666,0.10972
0.0028450000000000003,0.09259333,0.09334666,0.1029333,0.09167999,0.1106867
0.00285,0.09345333,0.09412666,0.1021133,0.09248666,0.1097067
0.0028550000000000003,0.09255332,0.09328,0.1029733,0.09166666,0.11066
0.00286,0.09338666,0.09325333,0.10206,0.09164,0.11066
0.0028650000000000004,0.09252666,0.09408666,0.1030133,0.09237999,0.1097067
0.00287,0.09339999,0.09409999,0.10292,0.09235333,0.10972
0.0028750000000000004,0.09249999,0.09330666,0.1021,0.09155999,0.1106333
0.00288,0.09331999,0.09406,0.10292,0.09235333,0.10964
0.0028850000000000004,0.09243333,0.09323999,0.10206,0.09154666,0.11066
0.00289,0.09330666,0.09397999,0.1020467,0.09148666,0.11066
0.0028950000000000004,0.09243333,0.09317333,0.1029067,0.09231333,0.1097467
0.0029000000000000002,0.09245999,0.09391332,0.1020067,0.09231333,0.1098267
0.002905,0.09330666,0.09304,0.1028533,0.09149999,0.1107133
0.0029100000000000003,0.09247333,0.09379333,0.10206,0.09153333,0.1097733
0.002915,0.09334666,0.09289332,0.1028667,0.09235333,0.1107267
0.0029200000000000003,0.09329332,0.09366,0.10214,0.09159999,0.1106333
0.002925,0.09245999,0.09280666,0.1029733,0.09242,0.1097467
0.0029300000000000003,0.09242,0.09359333,0.1021667,0.09171999,0.1106733
0.002935,0.09334666,0.09273999,0.1030667,0.09252666,0.1097867
0.0029400000000000003,0.09247333,0.09351999,0.1030933,0.09257999,0.10984
0.002945,0.09335999,0.09265999,0.1022733,0.09177332,0.11078
0.0029500000000000004,0.09252666,0.09273999,0.1030267,0.09255332,0.10976
0.002955,0.09341332,0.09353333,0.1021667,0.09174666,0.1107
0.0029600000000000004,0.09254,0.09277999,0.10214,0.09255332,0.1107667
0.002965,0.09335999,0.09354666,0.1030667,0.09174666,0.1098133
0.0029700000000000004,0.09254,0.09360666,0.1022333,0.09257999,0.1099333
0.002975,0.09341332,0.09273999,0.1031333,0.09174666,0.1109067
0.0029800000000000004,0.09342666,0.09364666,0.1022467,0.09254,0.11
0.0029850000000000002,0.09259333,0.09277999,0.10316,0.09169333,0.1109333
0.00299,0.09254,0.09284666,0.1031333,0.09173333,0.11092
0.0029950000000000003,0.09341332,0.09373999,0.1023,0.09255332,0.1100267
0.003,0.09256666,0.09294666,0.1022867,0.09175999,0.1109867
0.0030050000000000003,0.09335999,0.09381999,0.1030667,0.09256666,0.11008
0.00301,0.09337333,0.09313333,0.1030267,0.09175999,0.1100533
0.0030150000000000003,0.09255332,0.09396666,0.1021267,0.09256666,0.1109733
0.00302,0.09254,0.09314666,0.1030133,0.09255332,0.1099867
0.0030250000000000003,0.09341332,0.09404666,0.1021533,0.09177332,0.1109733
0.00303,0.09344,0.09331999,0.1020733,0.09254,0.1109467
0.0030350000000000004,0.09261999,0.09416666,0.10288,0.09167999,0.1099867
0.00304,0.09260666,0.09335999,0.1020067,0.09249999,0.1100667
0.0030450000000000004,0.09345333,0.09413999,0.1028933,0.09167999,0.1109733
0.00305,0.09342666,0.09418,0.1028933,0.09247333,0.1099467
0.0030550000000000004,0.09257999,0.09329332,0.10198,0.09162666,0.1109867
0.0030600000000000002,0.09259333,0.09411333,0.10284,0.09255332,0.1109867
0.0030650000000000004,0.09344,0.09323999,0.10198,0.09162666,0.11
0.0030700000000000002,0.09333333,0.09413999,0.1019267,0.09236666,0.11104
0.003075,0.09244666,0.09325333,0.1028,0.09159999,0.11004
0.0030800000000000003,0.09330666,0.09316,0.1028,0.09233999,0.1100533
0.003085,0.09242,0.09404666,0.1018267,0.09155999,0.111
0.0030900000000000003,0.09330666,0.09407333,0.1027333,0.09148666,0.11096
0.003095,0.09243333,0.09319999,0.1017867,0.09229999,0.1100667
0.0031000000000000003,0.09249999,0.09391332,0.1018733,0.09147333,0.1110267
0.003105,0.09330666,0.09306666,0.1026933,0.09231333,0.11014
0.0031100000000000004,0.09330666,0.09376666,0.10184,0.09153333,0.11018
0.003115,0.09245999,0.09287333,0.10272,0.09232666,0.1111067
0.0031200000000000004,0.09326666,0.09282,0.10194,0.09154666,0.11014
0.003125,0.09244666,0.09366,0.1027733,0.09237999,0.1110667
0.0031300000000000004,0.09244666,0.09357332,0.1020067,0.09161333,0.1110267
0.003135,0.09331999,0.09276666,0.1029733,0.09254,0.11018
0.0031400000000000004,0.09248666,0.09268666,0.1021133,0.09257999,0.1111733
0.0031450000000000002,0.09331999,0.09349333,0.103,0.09177332,0.1102467
0.0031500000000000005,0.09247333,0.09276666,0.1029067,0.09260666,0.1101933
0.0031550000000000003,0.09335999,0.09359333,0.1020733,0.09170666,0.1111333
0.00316,0.09251333,0.09280666,0.1020867,0.09170666,0.1110933
0.0031650000000000003,0.09335999,0.09356,0.10296,0.09252666,0.1101933
0.00317,0.09256666,0.09360666,0.1021,0.09255332,0.1112133
0.0031750000000000003,0.09342666,0.09283333,0.10304,0.09175999,0.1103267
0.00318,0.09342666,0.09284666,0.10222,0.09254,0.1103267
0.0031850000000000003,0.09261999,0.09363332,0.10312,0.09173333,0.1112667
0.00319,0.09259333,0.09285999,0.1030667,0.09171999,0.1103933
0.0031950000000000004,0.09345333,0.09369999,0.10226,0.09251333,0.1113867
0.0032,0.09339999,0.09297333,0.1030933,0.09169333,0.1113333
0.0032050000000000004,0.09255332,0.09385999,0.1022067,0.09252666,0.1104067
0.00321,0.09337333,0.09313333,0.1030267,0.09170666,0.1113333
0.0032150000000000004,0.09247333,0.09393999,0.1021667,0.09255332,0.1104733
0.00322,0.09254,0.09323999,0.1030267,0.09255332,0.1104467
0.0032250000000000004,0.09342666,0.09404666,0.1021533,0.09175999,0.1113733
0.0032300000000000002,0.09350666,0.09329332,0.1021,0.09251333,0.1103267
0.0032350000000000005,0.09261999,0.09413999,0.1029733,0.09170666,0.1112933
0.0032400000000000003,0.09346666,0.09419332,0.1020867,0.09249999,0.1112133
0.003245,0.09259333,0.09339999,0.1029733,0.09167999,0.11022
0.0032500000000000003,0.09260666,0.09415333,0.1020467,0.09242,0.1102733
0.003255,0.09345333,0.09338666,0.10296,0.09159999,0.1111467
0.0032600000000000003,0.09259333,0.09331999,0.1029733,0.09236666,0.1102067
0.003265,0.09337333,0.09419332,0.1020733,0.09161333,0.1110533
0.0032700000000000003,0.09335999,0.09409999,0.1029867,0.09236666,0.1110667
0.003275,0.09244666,0.09326666,0.1020867,0.09152,0.1100267
0.0032800000000000004,0.09330666,0.09407333,0.1029067,0.09231333,0.1101267
0.003285,0.09247333,0.09329332,0.1020867,0.09148666,0.1109867
0.0032900000000000004,0.09244666,0.09406,0.1028933,0.09228666,0.1100667
0.003295,0.09330666,0.09319999,0.10198,0.09147333,0.11096
0.0033000000000000004,0.09245999,0.09392666,0.1020333,0.09231333,0.1109333
0.003305,0.09328,0.09302666,0.1028667,0.09148666,0.1100533
0.0033100000000000004,0.09249999,0.09379333,0.10202,0.09149999,0.1109867
0.0033150000000000002,0.09334666,0.09297333,0.1028933,0.09233999,0.11004
0.0033200000000000005,0.09329332,0.09372666,0.1021267,0.09152,0.1100267
0.0033250000000000003,0.09244666,0.09285999,0.1029733,0.09237999,0.1110133
0.00333,0.09247333,0.09363332,0.1022733,0.09164,0.1101067
0.0033350000000000003,0.09331999,0.09279332,0.10308,0.09247333,0.11108
0.00334,0.09251333,0.09271333,0.1022733,0.09175999,0.1111067
0.0033450000000000003,0.09338666,0.09353333,0.1031333,0.09252666,0.11018
0.00335,0.09252666,0.09282,0.10222,0.09251333,0.1102333
0.0033550000000000003,0.09342666,0.09360666,0.1030533,0.09175999,0.1112133
0.00336,0.09254,0.09364666,0.1031467,0.09252666,0.1102333
0.0033650000000000004,0.09341332,0.09277999,0.1022733,0.09169333,0.11128
0.00337,0.09257999,0.09284666,0.1023133,0.09254,0.1112933
0.0033750000000000004,0.09346666,0.09369999,0.1031733,0.09171999,0.1104467
0.00338,0.09263333,0.09285999,0.1023533,0.09251333,0.1115133
0.0033850000000000004,0.09349333,0.09369999,0.1032,0.09167999,0.1105267
0.0033900000000000002,0.09346666,0.09291999,0.1032467,0.09173333,0.1105667
0.0033950000000000004,0.09256666,0.09376666,0.10234,0.09251333,0.1116467
0.0034000000000000002,0.09255332,0.09298666,0.1031333,0.09252666,0.1107
0.0034050000000000005,0.09342666,0.0939,0.1022867,0.09170666,0.1116733
0.0034100000000000003,0.09252666,0.09314666,0.10312,0.09255332,0.11174
0.003415,0.09339999,0.09403332,0.1022333,0.09175999,0.1107933
0.0034200000000000003,0.09256666,0.09325333,0.1022467,0.09173333,0.1109333
0.003425,0.09345333,0.09408666,0.1030667,0.09254,0.11186
0.0034300000000000003,0.09267332,0.09337333,0.1030533,0.09248666,0.11088
0.003435,0.09345333,0.09415333,0.1021267,0.09165332,0.11182
0.0034400000000000003,0.09346666,0.09339999,0.1021667,0.09244666,0.1118333
0.003445,0.09260666,0.09424666,0.1029733,0.09169333,0.1108933
0.0034500000000000004,0.09342666,0.09416666,0.10296,0.09240666,0.11186
0.003455,0.09259333,0.09335999,0.1021267,0.09161333,0.11096
0.0034600000000000004,0.09338666,0.09413999,0.1030133,0.09158666,0.1109733
0.003465,0.09247333,0.09334666,0.10214,0.09237999,0.11194
0.0034700000000000004,0.09338666,0.09415333,0.1029867,0.09231333,0.1118333
0.0034750000000000002,0.09248666,0.09325333,0.10206,0.09152,0.1109467
0.0034800000000000005,0.09247333,0.09412666,0.1029067,0.09228666,0.1119
0.0034850000000000003,0.09328,0.09330666,0.10206,0.09146,0.1109733
0.0034900000000000005,0.09331999,0.09407333,0.1019667,0.09228666,0.1109867
0.0034950000000000003,0.09244666,0.09317333,0.1028267,0.09149999,0.1120067
0.0035,0.09245999,0.09393999,0.1019933,0.09146,0.1110933
0.0035050000000000003,0.09331999,0.09311999,0.10284,0.09226,0.1120467
0.00351,0.09249999,0.09388666,0.10284,0.09147333,0.1120067
0.0035150000000000003,0.09333333,0.09297333,0.1019533,0.09228666,0.1110533
0.00352,0.09333333,0.09371333,0.10198,0.09154666,0.11202
0.0035250000000000004,0.09247333,0.09287333,0.10292,0.09236666,0.1111333
0.00353,0.09245999,0.09366,0.1021133,0.09166666,0.1110933
0.0035350000000000004,0.09328,0.09277999,0.1030267,0.09245999,0.11202
0.00354,0.09252666,0.09275333,0.10304,0.09248666,0.1119667
0.0035450000000000004,0.09335999,0.09360666,0.1021533,0.09171999,0.11104
0.00355,0.09335999,0.09280666,0.1029467,0.09251333,0.1119933
0.0035550000000000004,0.09254,0.09364666,0.1020867,0.09171999,0.1110533
0.0035600000000000002,0.09252666,0.09364666,0.1020733,0.09248666,0.1110667
0.0035650000000000005,0.09341332,0.09284666,0.1029067,0.09177332,0.11198
0.0035700000000000003,0.09263333,0.09283333,0.1029467,0.09254,0.11104
0.0035750000000000005,0.09342666,0.09361999,0.1021267,0.09171999,0.1120467
0.0035800000000000003,0.09345333,0.09283333,0.1021267,0.09248666,0.1120733
0.003585,0.09255332,0.09367333,0.1030667,0.09169333,0.11116
0.0035900000000000003,0.09342666,0.09294666,0.1020333,0.09245999,0.1121533
0.003595,0.09252666,0.09376666,0.1029867,0.09165332,0.1112667
0.0036000000000000003,0.09342666,0.09298666,0.1021,0.09171999,0.1112133
0.003605,0.09256666,0.0939,0.1029733,0.09251333,0.11214
0.0036100000000000004,0.09259333,0.09316,0.1029333,0.09171999,0.1121133
0.003615,0.09342666,0.09407333,0.1020467,0.09249999,0.1112667
0.0036200000000000004,0.09255332,0.09330666,0.1020333,0.09171999,0.1122267
0.003625,0.09342666,0.09415333,0.10288,0.09255332,0.11132
0.0036300000000000004,0.09346666,0.09337333,0.1027333,0.09169333,0.1112933
0.003635,0.09264666,0.09419332,0.1018867,0.09248666,0.11224
0.0036400000000000004,0.09347999,0.09346666,0.10276,0.09245999,0.1112667
0.0036450000000000002,0.09260666,0.09423333,0.1019,0.09166666,0.11218
0.0036500000000000005,0.09344,0.09418,0.1027067,0.09155999,0.11218
0.0036550000000000003,0.09259333,0.09338666,0.1019,0.09242,0.1112933
0.0036600000000000005,0.09257999,0.09421999,0.1027467,0.09237999,0.1122133
0.0036650000000000003,0.09344,0.09334666,0.1019,0.09152,0.1112933
0.00367,0.09333333,0.09335999,0.1027333,0.09236666,0.1112267
0.0036750000000000003,0.09249999,0.09418,0.1018267,0.09147333,0.1120467
0.00368,0.09329332,0.09331999,0.1026933,0.09229999,0.11202
0.0036850000000000003,0.09242,0.09415333,0.1018133,0.09147333,0.11112
0.00369,0.09330666,0.09408666,0.1017333,0.09226,0.1120867
0.0036950000000000004,0.09247333,0.09328,0.1026133,0.09146,0.1111067
0.0037,0.09247333,0.09399333,0.1026667,0.09143332,0.1110933
0.0037050000000000004,0.09335999,0.09305333,0.10176,0.09229999,0.11206
0.00371,0.09252666,0.09385999,0.1026533,0.09146,0.1118733
0.0037150000000000004,0.09333333,0.09302666,0.1018267,0.09229999,0.1109867
0.00372,0.09329332,0.09375333,0.1018867,0.09148666,0.1119267
0.0037250000000000004,0.09247333,0.09289332,0.1028,0.09236666,0.11092
0.0037300000000000002,0.09328,0.09367333,0.1019933,0.09162666,0.11096
0.0037350000000000005,0.09251333,0.09275333,0.1028667,0.09245999,0.1118733
0.0037400000000000003,0.09338666,0.09282,0.1029333,0.09252666,0.1109333
0.0037450000000000005,0.09254,0.09359333,0.1020333,0.09167999,0.1118867
0.0037500000000000003,0.09337333,0.09366,0.1028267,0.09252666,0.1118467
0.003755,0.09254,0.09284666,0.1020067,0.09173333,0.1109467
0.0037600000000000003,0.09259333,0.09366,0.1019533,0.09252666,0.1119
0.003765,0.09342666,0.09289332,0.1029333,0.09164,0.1109867
0.0037700000000000003,0.09256666,0.09285999,0.1028667,0.09249999,0.11096
0.003775,0.09347999,0.09371333,0.10202,0.09167999,0.1119667
0.0037800000000000004,0.09265999,0.09289332,0.1021267,0.09166666,0.1119533
0.003785,0.09349333,0.09376666,0.1029733,0.09247333,0.11104
0.0037900000000000004,0.09345333,0.09294666,0.103,0.09170666,0.1120067
0.003795,0.09256666,0.09378,0.1021267,0.09248666,0.1110933
