Time (s),CH1 Voltage (V),CH2 Voltage (V),CH3 Voltage (V)
0.003349999999999999,2.512266,0.01194667,8.381733
0.0034000000000000002,2.507733,0.01194667,8.403466
0.0034500000000000017,2.557333,-0.0004266666,8.370799
0.0034999999999999996,2.5528,0.00528,8.392532
0.003550000000000001,2.498667,0.01050667,8.418666
0.003599999999999999,2.521333,0.01194667,8.407733
0.0036500000000000005,2.557333,0.002426666,8.435999
0.0036999999999999984,2.521333,0.003386667,8.442533
0.00375,2.557333,0.01005333,8.4056
0.0038000000000000013,2.507733,0.01050667,8.435999
0.0038499999999999993,2.570933,0.002906666,8.401199
0.0039000000000000007,2.5664,0.01098667,8.403466
0.003949999999999999,2.512266,0.001946667,8.440399
0.004,2.5528,0.01050667,8.412132
0.0040500000000000015,2.498667,0.002426666,8.464266
0.0040999999999999995,2.5168,0.01005333,8.462132
0.004150000000000001,2.561867,0.001946667,8.431732
0.004199999999999999,2.507733,0.01146667,8.440399
0.00425,2.5664,0.001946667,8.457732
0.004300000000000002,2.575466,0.002426666,8.429466
0.00435,2.5168,0.01005333,8.470799
0.004400000000000001,2.507733,0.002426666,8.427333
0.004449999999999999,2.557333,0.01050667,8.455599
0.0045000000000000005,2.512266,0.01050667,8.416533
0.0045499999999999985,2.5664,0.002906666,8.453465
0.0046,2.521333,0.01146667,8.4252
0.004650000000000001,2.557333,0.002426666,8.464266
0.004699999999999999,2.557333,0.002426666,8.433866
0.004750000000000001,2.5032,0.01146667,8.457732
0.004799999999999999,2.512266,0.001013333,8.462132
0.00485,2.5528,0.01146667,8.4252
0.004900000000000002,2.575466,0.01098667,8.435999
0.0049499999999999995,2.507733,0.004346666,8.466399
0.005000000000000001,2.5528,0.006719999,8.440399
0.005049999999999999,-2.514666,0.22968,12.4972
0.0051,-2.501333,0.23776,12.45813
0.005149999999999998,-2.4336,0.33856,12.49293
0.0052,-2.492266,0.3414133,12.46467
0.005250000000000001,-2.438133,0.3837066,12.4864
0.005299999999999999,-2.487733,0.38752,12.49293
0.005350000000000001,-2.438133,0.3804,12.46027
0.0053999999999999986,-2.438133,0.3756267,12.49293
0.00545,-2.501333,0.3837066,12.4624
0.005500000000000001,-2.492266,0.3765866,12.49067
0.005549999999999999,-2.438133,0.38752,12.46027
0.005600000000000001,-2.492266,0.38656,12.4624
0.005649999999999999,-2.446933,0.37944,12.49933
0.0057,-2.4968,0.3775466,12.4864
0.005750000000000002,-2.438133,0.3861066,12.45813
0.0058,-2.487733,0.37992,12.46467
0.005850000000000001,-2.438133,0.3918133,12.4972
0.005899999999999999,-2.451466,0.3837066,12.48853
0.00595,-2.505867,0.3746933,12.45587
0.005999999999999998,-2.492266,0.3732533,12.46027
0.00605,-2.4424,0.3813333,12.4864
0.006100000000000001,-2.446933,0.3822933,12.45813
0.006149999999999999,-2.501333,0.4132,12.49293
0.006200000000000001,-2.501333,0.41128,12.48853
0.006249999999999999,-2.446933,0.42032,12.45587
0.0063,-2.438133,0.4179466,12.4668
0.0063500000000000015,-2.505867,0.4089066,12.48853
0.006400000000000003,-2.487733,0.4141333,12.4624
0.006449999999999997,-2.4424,0.4407733,12.49067
0.006499999999999999,-2.4968,0.4402933,12.49293
0.00655,-2.4424,0.4241333,12.44947
0.006600000000000002,-2.501333,0.4255466,12.5016
0.006650000000000003,-2.451466,0.4417066,12.45587
0.006699999999999998,-2.505867,0.4421866,12.49293
0.006749999999999999,-2.4424,0.41368,12.46467
0.0068000000000000005,-2.492266,0.41224,12.46027
0.006850000000000002,-2.4336,0.4003466,12.48853
0.006900000000000003,-2.451466,0.4089066,12.49507
0.006949999999999998,-2.492266,0.4360266,12.46027
0.006999999999999999,-2.456,0.43696,12.48853
0.007050000000000001,-2.505867,0.44648,12.45587
0.007100000000000002,-2.446933,0.4431466,12.46027
0.007150000000000004,-2.492266,0.45408,12.48853
0.007199999999999998,-2.446933,0.45504,12.4972
0.0072499999999999995,-2.492266,0.4398133,12.46027
0.007300000000000001,-2.487733,0.4402933,12.49933
0.007350000000000002,-2.456,0.42032,12.45587
0.007399999999999997,-2.4336,0.4226933,12.45587
0.007449999999999998,-2.501333,0.4421866,12.49293
0.0075,-2.487733,0.44456,12.49507
0.007550000000000001,-2.446933,0.4322133,12.45587
0.007600000000000003,-2.4968,0.43792,12.45587
0.007649999999999997,-2.446933,0.4493333,12.49293
0.0076999999999999985,-2.4336,0.4517066,12.4624
0.00775,-2.492266,0.4421866,12.49507
0.007800000000000001,-2.451466,0.4412533,12.49507
0.007850000000000003,-2.487733,0.45504,12.46467
0.007899999999999997,-2.4968,0.45456,12.49933
0.007949999999999999,-2.446933,0.4417066,12.4624
0.008,-2.438133,0.4384,12.4624
0.008050000000000002,-2.501333,0.4526666,12.48853
0.008100000000000003,-2.501333,0.4493333,12.49933
0.008149999999999998,-2.438133,0.4146133,12.45373
0.008199999999999999,-2.4336,0.4098666,12.4864
0.00825,-2.492266,0.3974933,12.46027
0.008300000000000002,-2.438133,0.39704,12.46467
0.008350000000000003,-2.492266,0.4341066,12.49067
0.008399999999999998,-2.446933,0.4350666,12.45587
0.00845,-2.487733,0.4441066,12.48413
0.0085,-2.487733,0.4421866,12.46467
0.008550000000000002,-2.446933,0.45312,12.49507
0.008600000000000003,-2.501333,0.4502666,12.49507
0.008649999999999998,-2.446933,0.4597866,12.45373
0.0087,-2.429066,0.4607466,12.49293
0.00875,-2.501333,0.4526666,12.45587
0.008800000000000002,-2.456,0.4574133,12.45373
0.008850000000000004,-2.501333,0.4355466,12.49293
0.008899999999999998,-2.4968,0.43696,12.482
0.00895,-2.456,0.4274666,12.46467
0.009000000000000001,-2.4424,0.42888,12.49933
0.009050000000000002,-2.501333,0.4493333,12.46027
0.009099999999999997,-2.438133,0.4512266,12.48853
0.009149999999999998,-2.492266,0.4431466,12.46027
0.0092,-2.451466,0.4417066,12.46467
0.009250000000000001,-2.492266,0.45312,12.49293
0.009300000000000003,-2.492266,0.4574133,12.49067
0.009349999999999997,-2.438133,0.4421866,12.46467
0.009399999999999999,-2.446933,0.4426666,12.4972
0.00945,-2.487733,0.4150933,12.46027
0.009500000000000001,-2.438133,0.41368,12.45813
0.009550000000000003,-2.492266,0.4003466,12.49933
0.009599999999999997,-2.492266,0.3956,12.45373
0.009649999999999999,-2.446933,0.40512,12.50373
0.0097,-2.4968,0.4013066,12.48853
0.009750000000000002,-2.451466,0.4208,12.46027
0.009800000000000003,-2.446933,0.4169866,12.46467
0.009849999999999998,-2.492266,0.4336266,12.49293
0.009899999999999999,-2.456,0.4360266,12.46027
0.00995,-2.492266,0.4193866,12.48853
0.010000000000000002,-2.446933,0.4250666,12.4776
0.010050000000000003,2.58,0.17168,11.1392
0.010099999999999998,2.548266,0.1664533,11.07827
0.01015,2.498667,0.06376,9.954932
0.0102,2.5528,0.06565333,9.926665
0.010250000000000002,2.507733,0.02810667,9.303065
0.010300000000000004,2.561867,0.03192,9.274799
0.010349999999999998,2.521333,0.01194667,8.951066
0.0104,2.512266,0.01717333,8.944532
0.010450000000000001,2.5528,0.00528,8.731599
0.010500000000000002,2.557333,0.01146667,8.731599
0.010549999999999997,2.498667,0.003386667,8.596799
0.010599999999999998,2.507733,0.009573333,8.603333
0.01065,2.561867,0.003386667,8.514266
0.010700000000000001,2.507733,0.003386667,8.512133
0.010750000000000003,2.5528,0.01194667,8.472933
0.010799999999999997,2.5528,0.01050667,8.494666
0.010849999999999999,2.498667,0.003386667,8.457732
0.0109,2.512266,0.01050667,8.488132
0.010950000000000001,2.5528,0.003386667,8.444666
0.011000000000000003,2.557333,0.001946667,8.470799
0.011049999999999997,2.512266,0.01098667,8.4252
0.011099999999999999,2.5664,0.01098667,8.440399
0.01115,2.507733,0.002906666,8.392532
0.011200000000000002,2.544,0.003866666,8.407733
0.011250000000000003,2.4896,0.01050667,8.446933
0.011299999999999998,2.5528,0.003866666,8.4512
0.011349999999999999,2.507733,0.01146667,8.420799
0.0114,2.498667,0.01146667,8.435999
0.011450000000000002,2.561867,0.002426666,8.403466
0.011500000000000003,2.512266,0.009573333,8.4252
0.011549999999999998,2.561867,0.003386667,8.394799
0.0116,2.5528,0.003386667,8.385999
0.01165,2.507733,0.01050667,8.4252
0.011700000000000002,2.5528,5.333333e-05,8.435999
0.011750000000000003,2.507733,0.01050667,8.403466
0.011799999999999998,2.498667,0.003866666,8.407733
0.01185,2.557333,0.01146667,8.440399
0.0119,2.498667,0.01098667,8.392532
0.011950000000000002,2.5528,0.004346666,8.433866
0.012000000000000004,2.512266,0.002426666,8.427333
0.012049999999999998,2.557333,0.01146667,8.396933
0.0121,2.5032,0.01194667,8.418666
0.012150000000000001,2.5528,0.002906666,8.388266
0.012200000000000003,2.512266,0.003386667,8.4252
0.012249999999999997,2.5528,0.01146667,8.396933
0.012299999999999998,2.557333,0.0048,8.403466
0.01235,2.512266,0.01050667,8.431732
0.012400000000000001,2.507733,0.002426666,8.418666
0.012450000000000003,2.557333,0.01194667,8.440399
0.012499999999999997,2.5528,0.01098667,8.433866
0.012549999999999999,2.5168,0.002426666,8.396933
0.0126,2.5168,0.01288,8.444666
0.012650000000000002,2.5528,0.004346666,8.385999
0.012700000000000003,2.507733,0.001946667,8.385999
0.012749999999999997,2.5664,0.01098667,8.429466
0.012799999999999999,2.5528,0.01098667,8.412132
0.01285,2.5032,0.001946667,8.438266
0.012900000000000002,2.4896,0.01146667,8.446933
0.012950000000000003,2.557333,0.003866666,8.4252
0.012999999999999998,2.561867,0.01050667,8.442533
0.013049999999999999,2.4896,0.002426666,8.422933
0.0131,2.575466,0.001013333,8.440399
0.013150000000000002,2.4896,0.009573333,8.409999
0.013200000000000003,2.512266,0.003386667,8.418666
0.013249999999999998,2.557333,0.01005333,8.455599
0.0133,2.512266,0.01098667,8.422933
0.01335,2.544,0.004346666,8.453465
0.013400000000000002,2.507733,0.01146667,8.422933
0.013450000000000004,2.561867,0.003386667,8.459999
0.013499999999999998,2.507733,0.01050667,8.422933
0.01355,2.557333,0.003386667,8.457732
0.013600000000000001,2.5528,0.01098667,8.422933
0.013650000000000002,2.498667,0.002426666,8.466399
0.013700000000000004,2.498667,0.01146667,8.4512
0.013749999999999998,2.548266,0.001013333,8.422933
0.0138,2.494133,0.002426666,8.418666
0.013850000000000001,2.5528,0.01050667,8.459999
0.013900000000000003,2.5664,0.003386667,8.418666
0.013949999999999997,2.498667,0.01194667,8.455599
0.013999999999999999,2.507733,0.004346666,8.429466
0.01405,2.5528,0.01098667,8.457732
0.014100000000000001,2.507733,0.001946667,8.455599
0.014150000000000003,2.557333,0.008133333,8.422933
0.014199999999999997,2.557333,0.002906666,8.422933
0.014249999999999999,2.512266,0.01050667,8.4512
0.0143,2.507733,0.01146667,8.416533
0.014350000000000002,2.575466,0.001946667,8.459999
0.014400000000000003,2.512266,0.01146667,8.4512
0.014449999999999998,2.5664,0.003386667,8.422933
0.014499999999999999,2.5528,0.003386667,8.4512
0.01455,2.512266,0.01050667,8.414266
0.014600000000000002,2.557333,0.009093333,8.422933
0.014650000000000003,2.512266,0.001493333,8.446933
0.014699999999999998,2.512266,0.001946667,8.457732
0.01475,2.5664,0.01098667,8.4252
0.0148,2.494133,0.002906666,8.449066
0.014850000000000002,2.5664,0.01005333,8.418666
0.014900000000000004,2.5528,0.01146667,8.4512
0.014949999999999998,2.4896,0.003386667,8.412132
0.015,2.5304,0.00624,8.435999
0.015050000000000001,-2.505867,0.262,12.50373
0.015100000000000002,-2.492266,0.27056,12.46027
0.015150000000000004,-2.438133,0.36328,12.49293
0.015199999999999998,-2.429066,0.3666133,12.49933
0.01525,-2.492266,0.3913333,12.46027
0.015300000000000001,-2.438133,0.3894133,12.45373
0.015350000000000003,-2.492266,0.4265066,12.4972
0.015400000000000004,-2.438133,0.42888,12.45587
0.015449999999999998,-2.492266,0.44696,12.48853
0.0155,-2.492266,0.44552,12.4864
0.015550000000000001,-2.438133,0.45504,12.46027
0.015600000000000003,-2.4832,0.45408,12.4864
0.015649999999999997,-2.4424,0.4231733,12.45813
0.0157,-2.492266,0.42128,12.49293
0.01575,-2.4424,0.4065333,12.45813
0.0158,-2.446933,0.4089066,12.4972
0.015850000000000003,-2.492266,0.4345866,12.44947
0.015899999999999997,-2.4424,0.4326933,12.4668
0.01595,-2.501333,0.45456,12.49293
0.016,-2.438133,0.4502666,12.49507
0.016050000000000002,-2.4968,0.4597866,12.45587
0.016100000000000003,-2.4424,0.4636,12.45587
0.016149999999999998,-2.514666,0.4564533,12.4972
0.0162,-2.4424,0.46312,12.46467
0.01625,-2.492266,0.4559733,12.49293
0.016300000000000002,-2.4968,0.4659733,12.45813
0.016350000000000003,-2.446933,0.45456,12.49293
0.016399999999999998,-2.505867,0.4564533,12.49293
0.01645,-2.456,0.4673866,12.46467
0.0165,-2.4424,0.4664533,12.45587
0.016550000000000002,-2.487733,0.4574133,12.49507
0.016600000000000004,-2.438133,0.4588266,12.49067
0.016649999999999998,-2.492266,0.4441066,12.4624
0.0167,-2.451466,0.4517066,12.4624
0.01675,-2.492266,0.4393333,12.49067
0.016800000000000002,-2.4968,0.4412533,12.45587
0.016850000000000004,-2.438133,0.4521866,12.49293
0.0169,-2.446933,0.4507466,12.49293
0.01695,-2.492266,0.46312,12.45587
0.017,-2.492266,0.4612,12.45813
0.017050000000000003,-2.438133,0.45504,12.48413
0.017100000000000004,-2.446933,0.4612,12.49293
0.01715,-2.501333,0.4559733,12.45813
0.0172,-2.438133,0.46216,12.45813
0.01725,-2.501333,0.4554933,12.49293
0.017300000000000003,-2.4968,0.4597866,12.4972
0.017349999999999997,-2.446933,0.4669066,12.45813
0.0174,-2.424533,0.4688266,12.45373
0.01745,-2.4968,0.4574133,12.49507
0.0175,-2.446933,0.4602666,12.48853
0.017550000000000003,-2.492266,0.4388533,12.45587
0.017599999999999998,-2.501333,0.43696,12.49293
0.01765,-2.446933,0.4184266,12.45587
0.0177,-2.4424,0.42032,12.46027
0.017750000000000002,-2.501333,0.41176,12.48853
0.017800000000000003,-2.501333,0.41224,12.49067
0.017849999999999998,-2.446933,0.4317333,12.45587
0.0179,-2.4832,0.4312533,12.45813
0.01795,-2.4424,0.4512266,12.49293
0.018000000000000002,-2.446933,0.4512266,12.46027
0.018050000000000004,-2.492266,0.4593066,12.49933
0.018099999999999998,-2.487733,0.46312,12.48853
0.01815,-2.4336,0.4521866,12.46027
0.0182,-2.492266,0.4536,12.49507
0.018250000000000002,-2.446933,0.4250666,12.45813
0.018300000000000004,-2.492266,0.4250666,12.46467
0.018349999999999998,-2.446933,0.4074933,12.49933
0.0184,-2.456,0.4084266,12.48853
0.01845,-2.514666,0.42032,12.45813
0.018500000000000003,-2.4968,0.4165333,12.49507
0.018550000000000004,-2.438133,0.4350666,12.45587
0.0186,-2.505867,0.4402933,12.45373
0.01865,-2.446933,0.4255466,12.49293
0.0187,-2.446933,0.42792,12.46027
0.018750000000000003,-2.501333,0.4003466,12.48853
0.018799999999999997,-2.446933,0.39704,12.46027
0.01885,-2.5104,0.4108266,12.49067
0.0189,-2.505867,0.41128,12.4972
0.01895,-2.456,0.4350666,12.45373
0.019000000000000003,-2.446933,0.4326933,12.44947
0.019049999999999997,-2.492266,0.4441066,12.49293
0.0191,-2.446933,0.4355466,12.45587
0.01915,-2.501333,0.40368,12.48853
0.019200000000000002,-2.460533,0.40512,12.48853
0.019250000000000003,-2.501333,0.38704,12.45813
0.019299999999999998,-2.492266,0.38848,12.49067
0.01935,-2.456,0.4013066,12.46467
0.0194,-2.438133,0.4032,12.49293
0.019450000000000002,-2.501333,0.3908533,12.46467
0.019500000000000003,-2.5104,0.3837066,12.48413
0.019549999999999998,-2.438133,0.3937066,12.4668
0.0196,-2.456,0.39464,12.4624
0.01965,-2.487733,0.3861066,12.49293
0.019700000000000002,-2.4336,0.3822933,12.49507
0.019750000000000004,-2.501333,0.4074933,12.45587
0.019799999999999998,-2.4968,0.4022667,12.45373
0.01985,-2.4424,0.4393333,12.49293
0.0199,-2.438133,0.4384,12.45373
0.019950000000000002,-2.501333,0.40512,12.48413
0.020000000000000004,-2.465066,0.4074933,12.4668
0.02005,2.575466,0.1650133,11.12827
0.0201,2.5664,0.1578933,11.05
0.02015,2.498667,0.0628,9.957066
0.020200000000000003,2.494133,0.05949333,9.924532
0.020250000000000004,2.557333,0.02621333,9.311732
0.0203,2.557333,0.02621333,9.272666
0.02035,2.512266,0.01288,8.924932
0.0204,2.498667,0.0148,8.918399
0.020450000000000003,2.548266,0.00528,8.707599
0.020499999999999997,2.494133,0.01288,8.716399
0.02055,2.5664,0.002906666,8.581599
0.0206,2.5664,0.009573333,8.581599
0.02065,2.512266,0.002426666,8.531599
0.020700000000000003,2.5664,0.001946667,8.535999
0.020749999999999998,2.512266,0.01050667,8.492533
0.0208,2.498667,0.01050667,8.509866
0.02085,2.5528,0.002426666,8.470799
0.020900000000000002,2.5664,0.004346666,8.479465
0.020950000000000003,2.5168,0.01146667,8.440399
0.020999999999999998,2.557333,0.003386667,8.466399
0.02105,2.512266,0.009573333,8.429466
0.0211,2.512266,0.01146667,8.4252
0.021150000000000002,2.5528,0.002426666,8.459999
0.021200000000000004,2.570933,0.002426666,8.457732
0.021249999999999998,2.5168,0.01194667,8.433866
0.0213,2.5664,5.333333e-05,8.466399
0.02135,2.512266,0.01050667,8.431732
0.021400000000000002,2.512266,0.004346666,8.457732
0.021450000000000004,2.557333,0.01146667,8.429466
0.0215,2.557333,0.01432,8.4512
0.02155,2.507733,0.003386667,8.418666
0.0216,2.512266,0.003386667,8.418666
0.021650000000000003,2.557333,0.01194667,8.4512
0.021700000000000004,2.557333,0.0048,8.429466
0.02175,2.5032,0.01288,8.457732
0.0218,2.521333,0.003386667,8.464266
0.02185,2.5528,0.01194667,8.418666
0.021900000000000003,2.575466,0.009573333,8.462132
0.021950000000000004,2.521333,0.002426666,8.422933
0.022,2.5528,0.01050667,8.457732
0.02205,2.512266,0.004346666,8.414266
0.0221,2.5528,0.01336,8.407733
0.022150000000000003,2.498667,0.003866666,8.4512
0.022199999999999998,2.5168,0.01005333,8.4252
0.02225,2.557333,0.002426666,8.455599
0.0223,2.5664,0.003386667,8.457732
0.022350000000000002,2.512266,0.01050667,8.422933
0.022400000000000003,2.512266,0.002906666,8.457732
0.022449999999999998,2.575466,0.01005333,8.4252
0.0225,2.498667,0.002906666,8.407733
0.02255,2.557333,0.009093333,8.453465
0.022600000000000002,2.5664,0.009573333,8.414266
0.022650000000000003,2.498667,0.002906666,8.446933
0.022699999999999998,2.507733,0.0048,8.4512
0.02275,2.5664,0.01194667,8.416533
0.0228,2.507733,0.003386667,8.457732
0.022850000000000002,2.548266,0.009093333,8.427333
0.022900000000000004,2.548266,0.01005333,8.453465
0.022949999999999998,2.507733,0.001946667,8.429466
0.023,2.561867,0.01050667,8.457732
0.02305,2.498667,-0.0004266666,8.4252
0.023100000000000002,2.507733,0.001946667,8.457732
0.023150000000000004,2.557333,0.01050667,8.416533
0.0232,2.5528,0.003386667,8.4252
0.02325,2.4896,0.01005333,8.4512
0.0233,2.544,0.001946667,8.431732
0.023350000000000003,2.507733,0.01194667,8.459999
0.023400000000000004,2.498667,0.01005333,8.464266
0.02345,2.548266,0.004346666,8.420799
0.0235,2.5664,0.01242667,8.433866
0.02355,2.512266,0.002426666,8.462132
0.023600000000000003,2.544,0.009573333,8.427333
0.023650000000000004,2.512266,0.002426666,8.462132
0.0237,2.498667,0.01194667,8.459999
0.02375,2.557333,0.004346666,8.429466
0.0238,2.561867,0.01146667,8.459999
0.023850000000000003,2.507733,0.001013333,8.422933
0.023899999999999998,2.557333,0.01050667,8.4252
0.02395,2.507733,-0.00136,8.462132
0.024,2.548266,0.002426666,8.455599
0.024050000000000002,2.494133,0.01146667,8.4252
0.024100000000000003,2.557333,0.004346666,8.4512
0.024149999999999998,2.512266,0.01146667,8.427333
0.0242,2.498667,0.004346666,8.462132
0.02425,2.5664,0.01098667,8.429466
0.024300000000000002,2.512266,0.004346666,8.464266
0.024350000000000004,2.557333,0.01050667,8.433866
0.024399999999999998,2.494133,0.004346666,8.459999
0.02445,2.5528,0.01146667,8.433866
0.0245,2.512266,0.01288,8.462132
0.024550000000000002,2.557333,0.003866666,8.429466
0.024600000000000004,2.561867,0.01050667,8.462132
0.02465,2.498667,0.003386667,8.422933
0.0247,2.5664,0.01146667,8.418666
0.02475,2.498667,0.004346666,8.459999
0.024800000000000003,2.557333,0.01336,8.457732
0.024850000000000004,2.498667,0.00576,8.427333
0.0249,2.5032,0.01194667,8.462132
0.02495,2.521333,0.009093333,8.446933
