Time (s),no_pump,pump_1552.4385nm,no_pump,pump_1551nm,pump_1556nm
0.003277,0.0848,0.09074666,0.08854,0.09719999,0.09982666
0.0032775,0.08400666,0.09136666,0.08787999,0.09795333,0.09908
0.0032779999999999997,0.08478666,0.09140666,0.08783999,0.09800666,0.09987999
0.0032784999999999997,0.08405999,0.09078666,0.08851333,0.09721333,0.09909999
0.003279,0.08481333,0.09069332,0.08785333,0.09721333,0.09908
0.0032795,0.08411333,0.09140666,0.08855332,0.09797999,0.1000133
0.00328,0.0848,0.09135333,0.08852666,0.09721333,0.09901333
0.0032805,0.08397999,0.09073333,0.08790666,0.09803332,0.09981333
0.003281,0.08482666,0.09069332,0.08860666,0.09793999,0.09902666
0.0032814999999999997,0.08411333,0.09136666,0.08793332,0.09710666,0.09981333
0.0032819999999999998,0.08489333,0.09069332,0.08782666,0.09795333,0.09901333
0.0032825,0.08414,0.09136666,0.08860666,0.09718666,0.09978666
0.003283,0.08486666,0.09066666,0.08796,0.09716,0.09901333
0.0032835,0.08411333,0.09132666,0.08854,0.09799333,0.09976666
0.003284,0.08407333,0.09063999,0.08790666,0.09792666,0.09972666
0.0032844999999999997,0.08492,0.09132666,0.08854,0.09714666,0.09901333
0.0032849999999999997,0.08492,0.09132666,0.08793332,0.09783333,0.09972666
0.0032855,0.08407333,0.09054666,0.08856666,0.09710666,0.09899999
0.003286,0.08409999,0.09066666,0.08856666,0.09710666,0.09973999
0.0032865,0.08485333,0.09133999,0.08790666,0.09787333,0.09895999
0.003287,0.08409999,0.09069332,0.08792,0.09788666,0.09895999
0.0032875,0.08494666,0.09135333,0.08858,0.09711999,0.09972666
0.0032879999999999997,0.08416666,0.09063999,0.08860666,0.09785999,0.0997
0.0032884999999999998,0.08493333,0.09136666,0.08790666,0.09716,0.09892
0.003289,0.08411333,0.09132666,0.08855332,0.09713332,0.09965999
0.0032895,0.08489333,0.09071999,0.08789333,0.09791332,0.09892
0.00329,0.08489333,0.09128666,0.08855332,0.09793999,0.09889333
0.0032905,0.08412666,0.09069332,0.08789333,0.09714666,0.09964666
0.0032909999999999997,0.08409999,0.09068,0.08796,0.09792666,0.09883999
0.0032914999999999997,0.08495999,0.0913,0.08859333,0.09718666,0.09964666
0.003292,0.08419333,0.09131332,0.08794666,0.09792666,0.09956666
0.0032925,0.08492,0.09070666,0.08858,0.09721333,0.09881333
0.003293,0.08424666,0.09132666,0.08856666,0.09726666,0.09957999
0.0032935,0.08492,0.09062666,0.08793332,0.09799333,0.09882666
0.003294,0.08425999,0.09139333,0.08799999,0.09792666,0.09878666
0.0032944999999999997,0.08498666,0.09068,0.08864666,0.09717333,0.09957999
0.0032949999999999998,0.08499999,0.09132666,0.08859333,0.09792666,0.09955332
0.0032955,0.08423333,0.09061333,0.08799999,0.09718666,0.09878666
0.003296,0.08424666,0.09132666,0.08859333,0.09718666,0.09951333
0.0032965,0.08505332,0.09066666,0.08797333,0.09793999,0.09875999
0.003297,0.08501333,0.0913,0.08864666,0.09717333,0.09954
0.0032974999999999997,0.08425999,0.09065333,0.08796,0.09797999,0.09877332
0.0032979999999999997,0.08425999,0.09133999,0.08799999,0.09791332,0.09874666
0.0032984999999999998,0.08505332,0.09066666,0.08861999,0.09714666,0.09954
0.003299,0.08506666,0.09066666,0.08865999,0.09784666,0.09943333
0.0032995,0.08421999,0.09131332,0.08797333,0.09717333,0.09873333
0.0033,0.08505332,0.09069332,0.08859333,0.09710666,0.09949999
0.0033005,0.08428666,0.09137999,0.08797333,0.09783333,0.09865332
0.0033009999999999997,0.08428666,0.09133999,0.08801333,0.09707999,0.09865332
0.0033014999999999997,0.08514666,0.09061333,0.08859333,0.09788666,0.09945999
0.003302,0.08518666,0.09139333,0.08794666,0.09710666,0.09939332
0.0033025,0.08433999,0.09068,0.08861999,0.09792666,0.09865332
0.003303,0.08513333,0.09071999,0.08864666,0.09717333,0.09940666
0.0033035,0.08439333,0.09133999,0.08793332,0.0979,0.09865332
0.0033039999999999996,0.08517332,0.09135333,0.08798666,0.09716,0.09861333
0.0033044999999999997,0.08437999,0.09073333,0.08861999,0.09791332,0.09939332
0.0033049999999999998,0.08435333,0.09068,0.08864666,0.09792666,0.09939332
0.0033055,0.08514666,0.09139333,0.08787999,0.09716,0.09862666
0.003306,0.08514666,0.09136666,0.08865999,0.09792666,0.09937999
0.0033065,0.08443332,0.09074666,0.08798666,0.09719999,0.09862666
0.003307,0.0852,0.09070666,0.08861999,0.09795333,0.09935333
0.0033074999999999997,0.08440666,0.09140666,0.08799999,0.09717333,0.09858666
0.0033079999999999997,0.08515999,0.09141999,0.08796,0.09716,0.09936666
0.0033085,0.08448666,0.09074666,0.08865999,0.09800666,0.09862666
0.003309,0.08518666,0.09136666,0.08793332,0.09710666,0.09852
0.0033095,0.08444666,0.09073333,0.08864666,0.0979,0.09931333
0.00331,0.08521333,0.09137999,0.08871333,0.09791332,0.09933999
0.0033104999999999996,0.08448666,0.09074666,0.08799999,0.09713332,0.09855999
0.0033109999999999997,0.08525333,0.09077333,0.08863333,0.09780666,0.09857333
0.0033114999999999998,0.08446,0.09140666,0.08801333,0.09710666,0.09933999
0.003312,0.08446,0.09075999,0.08797333,0.09787333,0.09861333
0.0033125,0.08522666,0.09140666,0.08863333,0.09707999,0.09933999
0.003313,0.08523999,0.09079999,0.08867332,0.09705333,0.09929999
0.0033135,0.08451333,0.09141999,0.08797333,0.09788666,0.09857333
0.0033139999999999997,0.08444666,0.09140666,0.08801333,0.09784666,0.09854666
0.0033144999999999997,0.08533999,0.09075999,0.08867332,0.09695332,0.09931333
0.003315,0.08448666,0.09081332,0.08863333,0.09784666,0.09852
0.0033155,0.08522666,0.09144666,0.08797333,0.09696666,0.09931333
0.003316,0.08525333,0.09147333,0.08865999,0.09780666,0.09927332
0.0033165,0.08452666,0.09084666,0.08799999,0.09703999,0.09849332
0.0033169999999999996,0.08447333,0.09079999,0.08794666,0.09779333,0.09931333
0.0033174999999999997,0.08529333,0.09153333,0.08864666,0.09701999,0.09852
0.0033179999999999998,0.08451333,0.09147333,0.08864666,0.09710666,0.09846666
0.0033185,0.08527999,0.09087332,0.08799999,0.09787333,0.09927332
0.003319,0.08451333,0.09088666,0.08798666,0.09710666,0.09923333
0.0033195,0.08525333,0.09152,0.08864666,0.09784666,0.09849332
0.00332,0.08529333,0.09158666,0.08799999,0.09787333,0.09852
0.0033204999999999997,0.08448666,0.09084666,0.08872666,0.09711999,0.09929999
0.0033209999999999997,0.08527999,0.09149999,0.08868666,0.09710666,0.09923333
0.0033215,0.08452666,0.09085999,0.08797333,0.09788666,0.09846666
0.003322,0.08451333,0.09149999,0.08805333,0.09714666,0.09927332
0.0033225,0.08526666,0.09088666,0.08865999,0.09784666,0.09842666
0.003323,0.08526666,0.09085999,0.08808666,0.09713332,0.09923333
0.0033235,0.08448666,0.09152,0.0887,0.09784666,0.09843999
0.0033239999999999997,0.08455332,0.09148666,0.08802666,0.09785999,0.09845333
0.0033244999999999998,0.08526666,0.09083333,0.08865999,0.09705333,0.09920666
0.003325,0.08453999,0.09085999,0.08808666,0.09783333,0.09916666
0.0033255,0.08531333,0.09149999,0.08876,0.09705333,0.09845333
0.003326,0.08529333,0.09149999,0.08868666,0.09703999,0.09920666
0.0033265,0.08458,0.09084666,0.08802666,0.09781999,0.09836666
0.0033269999999999997,0.08447333,0.09155999,0.08807333,0.09697999,0.09919333
0.0033274999999999997,0.08532666,0.09084666,0.0887,0.09776666,0.09847999
0.003328,0.08535333,0.09087332,0.08801333,0.09769332,0.09917999
0.0033285,0.08460666,0.09153333,0.08873999,0.09695332,0.09836666
0.003329,0.08535333,0.09155999,0.08863333,0.09696666,0.09917999
0.0033295,0.08455332,0.09088666,0.08801333,0.09772666,0.09841333
0.00333,0.08536666,0.09154666,0.08867332,0.09699333,0.09842666
0.0033304999999999997,0.08459333,0.09087332,0.08803999,0.09770666,0.09915332
0.0033309999999999998,0.08455332,0.09155999,0.0887,0.09699333,0.09915332
0.0033315,0.08533999,0.09081332,0.08803999,0.09773999,0.09839333
0.003332,0.08455332,0.09087332,0.08802666,0.09783333,0.09842666
0.0033325,0.08539332,0.09148666,0.08871333,0.09694,0.09916666
0.003333,0.08532666,0.09157333,0.08805333,0.09699333,0.09920666
0.0033334999999999997,0.08460666,0.09092666,0.08865999,0.09783333,0.09841333
0.0033339999999999997,0.08533999,0.09152,0.08798666,0.09778,0.09842666
0.0033345,0.08452666,0.09088666,0.08872666,0.09700666,0.09919333
0.003335,0.08465333,0.09155999,0.08871333,0.09785999,0.09841333
0.0033355,0.08543333,0.09083333,0.08802666,0.09707999,0.09920666
0.003336,0.08536666,0.09084666,0.08868666,0.09783333,0.09842666
0.0033365,0.08462666,0.09152,0.08803999,0.09705333,0.09917999
0.0033369999999999997,0.08458,0.09084666,0.08799999,0.09779333,0.09917999
0.0033374999999999998,0.08539332,0.09155999,0.08868666,0.09705333,0.09841333
0.003338,0.08535333,0.09144666,0.08873999,0.09705333,0.09915332
0.0033385,0.08458,0.09081332,0.08803999,0.09780666,0.09839333
0.003339,0.08460666,0.09143332,0.08807333,0.09696666,0.09921999
0.0033395,0.08536666,0.09083333,0.0887,0.09776666,0.09843999
0.0033399999999999997,0.08462666,0.09081332,0.08807333,0.09773999,0.09839333
0.0033404999999999997,0.08535333,0.09144666,0.08867332,0.09696666,0.09923333
0.003341,0.08542,0.09085999,0.08805333,0.09696666,0.09917999
0.0033415,0.08458,0.09144666,0.08873999,0.09773999,0.09845333
0.003342,0.08536666,0.09078666,0.08873999,0.09768,0.09921999
0.0033425,0.08458,0.09153333,0.08803999,0.09691332,0.09841333
0.003343,0.08536666,0.09084666,0.08868666,0.09689999,0.09836666
0.0033434999999999997,0.08453999,0.09155999,0.08803999,0.09768,0.09921999
0.0033439999999999998,0.08542,0.09084666,0.08872666,0.09697999,0.09841333
0.0033445,0.08455332,0.09148666,0.08808666,0.09770666,0.09920666
0.003345,0.08535333,0.09148666,0.08809999,0.09694,0.09919333
0.0033455,0.08458,0.09081332,0.08876,0.09776666,0.09845333
0.003346,0.08460666,0.09087332,0.08812666,0.09778,0.09924666
0.0033464999999999996,0.08535333,0.09155999,0.08885333,0.09699333,0.09843999
0.0033469999999999997,0.08458,0.09158666,0.08809999,0.09694,0.09920666
0.0033474999999999998,0.08533999,0.09085999,0.08877333,0.09775332,0.09849332
0.003348,0.08456666,0.09088666,0.08820666,0.09778,0.09917999
0.0033485,0.08529333,0.09154666,0.08882666,0.09705333,0.09847999
0.003349,0.08538,0.09085999,0.08815333,0.09703999,0.09845333
0.0033495,0.08444666,0.09152,0.08882666,0.09780666,0.09925999
0.0033499999999999997,0.08529333,0.09087332,0.08821999,0.09779333,0.09847999
0.0033504999999999997,0.08449999,0.09152,0.08892,0.09705333,0.09927332
0.003351,0.08525333,0.09088666,0.08888,0.09775332,0.09927332
0.0033515,0.08451333,0.09149999,0.08819333,0.09696666,0.09852
0.003352,0.08523999,0.09088666,0.08823333,0.09773999,0.09921999
0.0033525,0.08444666,0.09148666,0.08893333,0.09701999,0.09849332
0.0033529999999999996,0.0852,0.09084666,0.08890666,0.09773999,0.09853332
0.0033534999999999997,0.08444666,0.09147333,0.08825999,0.09697999,0.09921999
0.0033539999999999998,0.08518666,0.09148666,0.08894666,0.09770666,0.09925999
0.0033545,0.08442,0.09083333,0.08824666,0.09692666,0.09850666
0.003355,0.08522666,0.09083333,0.08833999,0.09773999,0.09853332
0.0033555,0.08437999,0.09147333,0.08893333,0.09688666,0.09928666
0.003356,0.08515999,0.09152,0.08893333,0.09696666,0.09847999
0.0033564999999999997,0.08435333,0.09087332,0.08833999,0.09768,0.09931333
0.0033569999999999997,0.08439333,0.09149999,0.08895999,0.09694,0.09927332
0.0033575,0.08517332,0.09092666,0.08835333,0.09770666,0.09853332
0.003358,0.08440666,0.0909,0.08898666,0.09694,0.09849332
0.0033585,0.08515999,0.09152,0.08832666,0.09773999,0.09928666
0.003359,0.08431333,0.09153333,0.08833999,0.09695332,0.09859999
0.0033594999999999996,0.08509333,0.0909,0.08899999,0.09772666,0.09936666
0.0033599999999999997,0.08435333,0.09091333,0.08894666,0.09703999,0.09854666
0.0033604999999999998,0.08510666,0.09149999,0.08832666,0.09770666,0.09935333
0.003361,0.08505332,0.09091333,0.08898666,0.09700666,0.09857333
0.0033615,0.08427333,0.09157333,0.08832666,0.09781999,0.09933999
0.003362,0.08506666,0.09093999,0.08836666,0.09700666,0.09857333
0.0033625,0.08431333,0.09155999,0.08898666,0.09778,0.09935333
0.0033629999999999997,0.08501333,0.09155999,0.08840666,0.09785999,0.09936666
0.0033634999999999997,0.08425999,0.09091333,0.08909333,0.09701999,0.09865332
0.003364,0.08427333,0.09152,0.08835333,0.09709333,0.09939332
0.0033645,0.08499999,0.0909,0.08905333,0.09779333,0.09866666
0.003365,0.0843,0.09157333,0.08835333,0.09709333,0.09865332
0.0033655,0.08504,0.09091333,0.08904,0.09780666,0.09940666
0.0033659999999999996,0.0843,0.09152,0.08839333,0.09701999,0.09863999
0.0033664999999999997,0.08509333,0.09088666,0.08906666,0.09787333,0.09942
0.0033669999999999998,0.08495999,0.0909,0.08837999,0.09781999,0.09940666
0.0033675,0.08424666,0.09159999,0.08902666,0.09701999,0.09865332
0.003368,0.08420666,0.09153333,0.08837999,0.09707999,0.09940666
0.0033685,0.08502666,0.09087332,0.08904,0.09780666,0.09859999
0.003369,0.08499999,0.09092666,0.08904,0.09776666,0.09870666
0.0033694999999999997,0.08420666,0.09157333,0.08840666,0.09703999,0.09942
0.0033699999999999997,0.08420666,0.09093999,0.08839333,0.09701999,0.09943333
0.0033705,0.08497333,0.09157333,0.08905333,0.09779333,0.09871999
0.003371,0.08420666,0.09153333,0.08904,0.09701999,0.09870666
0.0033715,0.08495999,0.09096666,0.08839333,0.09775332,0.09956666
0.003372,0.08493333,0.09088666,0.08902666,0.09781999,0.09877332
0.0033725,0.08416666,0.09158666,0.08842,0.09701999,0.09948666
0.0033729999999999997,0.08419333,0.09097999,0.08839333,0.09707999,0.09951333
0.0033734999999999998,0.08494666,0.09166666,0.08911999,0.09781999,0.09871999
0.003374,0.08492,0.09162666,0.08842,0.09707999,0.09870666
0.0033745,0.08418,0.09100666,0.08904,0.09784666,0.09954
0.003375,0.08487999,0.09166666,0.08905333,0.09711999,0.09877332
0.0033755,0.08414,0.09099333,0.08842,0.09788666,0.09957999
0.0033759999999999997,0.08486666,0.09100666,0.08909333,0.09791332,0.09957999
0.0033764999999999997,0.08414,0.09170666,0.08843333,0.09711999,0.09878666
0.003377,0.08487999,0.09169333,0.08839333,0.0979,0.09878666
0.0033775,0.08409999,0.09096666,0.08909333,0.09716,0.09956666
0.003378,0.08489333,0.09166666,0.08906666,0.09719999,0.09881333
0.0033785,0.08412666,0.09095333,0.08833999,0.09795333,0.09954
0.003379,0.08482666,0.09102,0.08839333,0.09785999,0.0988
0.0033794999999999997,0.08407333,0.09165332,0.08902666,0.09716,0.09954
0.0033799999999999998,0.08482666,0.09097999,0.08904,0.09713332,0.09957999
0.0033805,0.08408666,0.09161333,0.08833999,0.09791332,0.0988
0.003381,0.0848,0.09102,0.08898666,0.09785999,0.09881333
0.0033815,0.08404666,0.09167999,0.08839333,0.09707999,0.09956666
0.003382,0.08407333,0.09096666,0.08902666,0.09787333,0.09952666
0.0033824999999999997,0.0848,0.09166666,0.08839333,0.09709333,0.09874666
0.0033829999999999997,0.08483999,0.09099333,0.08898666,0.09787333,0.09961999
0.0033835,0.08405999,0.09166666,0.08835333,0.09703999,0.09882666
0.003384,0.08407333,0.09103332,0.08909333,0.09706666,0.09959333
0.0033845,0.08482666,0.09166666,0.08837999,0.09792666,0.09881333
0.003385,0.08481333,0.09104666,0.08833999,0.09709333,0.0988
0.0033855,0.08395333,0.09167999,0.08906666,0.09783333,0.09959333
0.0033859999999999997,0.08478666,0.09165332,0.08895999,0.09783333,0.09887999
0.0033864999999999998,0.08404666,0.09102,0.08835333,0.09714666,0.09961999
0.003387,0.0848,0.09167999,0.08836666,0.09785999,0.09967332
0.0033875,0.08407333,0.09104666,0.08898666,0.09710666,0.09890666
0.003388,0.08405999,0.09167999,0.08835333,0.09714666,0.09968666
0.0033885,0.08483999,0.09104666,0.08899999,0.09788666,0.09887999
0.0033889999999999997,0.08478666,0.09105999,0.08899999,0.09792666,0.09964666
0.0033894999999999997,0.08405999,0.09166666,0.08833999,0.09711999,0.09889333
0.00339,0.08399333,0.09103332,0.08835333,0.09722666,0.09892
0.0033905,0.0848,0.09167999,0.08895999,0.09795333,0.09971333
0.003391,0.08399333,0.09171999,0.08901333,0.09795333,0.09968666
0.0033915,0.08473333,0.09104666,0.08835333,0.09717333,0.09892
0.003392,0.08399333,0.09170666,0.08828666,0.09718666,0.09899999
0.0033924999999999997,0.08477332,0.09100666,0.08895999,0.09797999,0.09971333
0.0033929999999999997,0.08395333,0.09164,0.08895999,0.09719999,0.09968666
0.0033935,0.08470666,0.09100666,0.08825999,0.09800666,0.09892
0.003394,0.08391999,0.09162666,0.08831333,0.09793999,0.09971333
0.0033945,0.08471999,0.09095333,0.08892,0.09714666,0.09895999
0.003395,0.08387999,0.09164,0.08901333,0.09718666,0.09898666
0.0033954999999999996,0.08470666,0.09099333,0.08825999,0.09792666,0.09976666
0.0033959999999999997,0.08393999,0.09097999,0.08831333,0.09797999,0.09971333
0.0033964999999999998,0.08467999,0.09159999,0.08897333,0.09718666,0.09898666
0.003397,0.08395333,0.09097999,0.08890666,0.09714666,0.09902666
0.0033975,0.08464,0.09159999,0.08823333,0.09791332,0.09976666
0.003398,0.08462666,0.09164,0.08827332,0.09707999,0.09979999
0.0033985,0.08387999,0.09096666,0.08890666,0.09792666,0.09899999
0.0033989999999999997,0.08464,0.09095333,0.08893333,0.09709333,0.09898666
0.0033994999999999997,0.08385333,0.09161333,0.08825999,0.0979,0.09976666
0.0034,0.08458,0.09162666,0.08827332,0.09792666,0.09901333
0.0034005,0.0838,0.09092666,0.08889332,0.09706666,0.09982666
0.003401,0.08460666,0.09095333,0.08820666,0.09717333,0.09909999
0.0034015,0.08381332,0.09157333,0.08890666,0.09792666,0.09985333
0.0034019999999999996,0.08382666,0.09096666,0.08890666,0.09719999,0.09981333
0.0034024999999999997,0.08453999,0.09158666,0.08819333,0.09793999,0.09898666
0.0034029999999999998,0.08452666,0.09095333,0.08821999,0.09793999,0.09985333
0.0034035,0.08382666,0.09161333,0.08893333,0.09717333,0.09908
0.003404,0.08452666,0.09093999,0.08823333,0.09717333,0.09981333
0.0034045,0.08375999,0.09161333,0.08890666,0.09800666,0.09905332
0.003405,0.08451333,0.09157333,0.08823333,0.09728,0.09909999
0.0034054999999999997,0.08374666,0.09096666,0.08892,0.09812666,0.09985333
0.0034059999999999997,0.0838,0.09164,0.08823333,0.09725333,0.09912666
0.0034065,0.08448666,0.09091333,0.08888,0.09800666,0.09987999
0.003407,0.08374666,0.09093999,0.08889332,0.09729332,0.09986666
0.0034075,0.08449999,0.09153333,0.08827332,0.09801999,0.09912666
0.003408,0.08375999,0.09085999,0.08886666,0.09726666,0.09982666
0.0034084999999999996,0.08444666,0.09155999,0.08820666,0.09797999,0.09906666
0.0034089999999999997,0.08447333,0.09085999,0.08889332,0.09726666,0.09905332
0.0034094999999999998,0.08374666,0.09152,0.08823333,0.09800666,0.09994666
0.00341,0.08444666,0.09149999,0.08886666,0.09723999,0.09989332
0.0034105,0.08369333,0.09078666,0.08819333,0.09800666,0.09914
0.003411,0.08368,0.09085999,0.08817999,0.09797999,0.09989332
0.0034115,0.08443332,0.09149999,0.08886666,0.09723999,0.09914
0.0034119999999999997,0.08437999,0.09079999,0.08892,0.09718666,0.09916666
0.0034124999999999997,0.08369333,0.09146,0.08820666,0.09797999,0.09990666
0.003413,0.08440666,0.09144666,0.08892,0.09797999,0.09912666
0.0034135,0.08365333,0.09077333,0.08819333,0.09723999,0.09991999
0.003414,0.08447333,0.09147333,0.08816666,0.09726666,0.09994666
0.0034145,0.08363999,0.09078666,0.08885333,0.09799333,0.09916666
0.0034149999999999996,0.08439333,0.09146,0.08888,0.09801999,0.09919333
0.0034154999999999997,0.08365333,0.09073333,0.08820666,0.09728,0.09994666
0.0034159999999999998,0.08439333,0.09136666,0.08886666,0.09805999,0.09993333
0.0034165,0.08357333,0.09081332,0.08817999,0.09730666,0.09916666
0.003417,0.08365333,0.09081332,0.08879999,0.09809999,0.09916666
0.0034175,0.08440666,0.09143332,0.08820666,0.09729332,0.1000133
0.003418,0.08366666,0.09075999,0.08886666,0.09733333,0.09920666
0.0034184999999999997,0.08443332,0.09139333,0.08816666,0.09809999,0.09994666
0.0034189999999999997,0.08439333,0.09146,0.08885333,0.09734666,0.09917999
0.0034195,0.08359999,0.09071999,0.08814,0.09808666,0.09991999
0.00342,0.08439333,0.09073333,0.08819333,0.09819333,0.09920666
0.0034205,0.08363999,0.09136666,0.08882666,0.09734666,0.09993333
0.003421,0.08437999,0.09136666,0.08817999,0.09816666,0.09917999
0.0034214999999999996,0.08362666,0.09071999,0.08888,0.09730666,0.09998666
0.0034219999999999997,0.08439333,0.09136666,0.08814,0.09805999,0.09924666
0.0034224999999999998,0.08359999,0.09071999,0.08886666,0.09734666,0.09999999
0.003423,0.08437999,0.09133999,0.08883999,0.09809999,0.09997333
0.0034235,0.08362666,0.09069332,0.08815333,0.09735999,0.09917999
0.003424,0.08363999,0.09136666,0.08885333,0.09731999,0.09995999
0.0034245,0.08435333,0.09068,0.08816666,0.09809999,0.09919333
0.0034249999999999997,0.08435333,0.09132666,0.08812666,0.09734666,0.09920666
0.0034254999999999997,0.08362666,0.09063999,0.08878666,0.09807333,0.1000267
0.003426,0.08433999,0.09062666,0.08879999,0.09733333,0.09997333
0.0034265,0.08361333,0.09133999,0.08816666,0.09803332,0.09928666
0.003427,0.08436666,0.0913,0.08816666,0.09731999,0.09999999
0.0034275,0.08361333,0.09065333,0.08882666,0.09808666,0.09923333
0.003428,0.08435333,0.09133999,0.08885333,0.09731999,0.09927332
0.0034284999999999997,0.08362666,0.09065333,0.08809999,0.09813999,0.1001067
0.0034289999999999998,0.08361333,0.09131332,0.08817999,0.09735999,0.09928666
0.0034295,0.08435333,0.09068,0.08882666,0.09812666,0.09999999
0.00343,0.08357333,0.09069332,0.08816666,0.09734666,0.1001067
0.0034305,0.08436666,0.0913,0.08890666,0.09812666,0.09923333
0.003431,0.08358666,0.09065333,0.08821999,0.09743999,0.09927332
0.0034314999999999997,0.08436666,0.0913,0.08881333,0.09815332,0.1000133
0.0034319999999999997,0.08431333,0.09131332,0.08882666,0.09743999,0.09928666
0.0034325,0.08358666,0.09066666,0.08821999,0.09823333,0.10008
0.003433,0.08433999,0.09068,0.08820666,0.09743999,0.09927332
0.0034335,0.08361333,0.09132666,0.08885333,0.09820666,0.1000533
0.003434,0.08359999,0.09124666,0.08817999,0.09747999,0.09924666
0.0034345,0.08437999,0.09059999,0.08883999,0.09823333,0.09999999
0.0034349999999999997,0.08435333,0.09127333,0.08819333,0.09743999,0.09924666
0.0034354999999999998,0.08361333,0.09062666,0.08885333,0.09820666,0.1000267
0.003436,0.08357333,0.09131332,0.08885333,0.09747999,0.09927332
0.0034365,0.08433999,0.09061333,0.08820666,0.09818,0.09998666
0.003437,0.08431333,0.09068,0.08819333,0.09825999,0.1000933
0.0034375,0.08350666,0.09125999,0.08883999,0.09745333,0.09925999
0.0034379999999999997,0.08432666,0.09059999,0.08889332,0.09813999,0.1000133
0.0034384999999999997,0.08358666,0.09125999,0.08819333,0.09739999,0.09925999
0.0034389999999999998,0.08353332,0.09124666,0.08814,0.09820666,0.1000533
0.0034395,0.08431333,0.09058666,0.08889332,0.09735999,0.09925999
0.00344,0.08359999,0.09063999,0.08816666,0.09816666,0.10004
0.0034405,0.08432666,0.0913,0.08885333,0.09739999,0.09924666
0.003441,0.08354666,0.09046666,0.08817999,0.09815332,0.09999999
0.0034414999999999997,0.08431333,0.09127333,0.08881333,0.09737333,0.09932666
0.0034419999999999997,0.08349333,0.09062666,0.08814,0.09813999,0.09999999
0.0034425,0.08431333,0.09125999,0.08885333,0.09737333,0.09924666
0.003443,0.08359999,0.09063999,0.08883999,0.09815332,0.09927332
0.0034435,0.08431333,0.0913,0.08815333,0.09743999,0.10004
0.003444,0.08432666,0.09125999,0.08885333,0.09819333,0.1000933
0.0034444999999999996,0.08353332,0.09059999,0.08812666,0.09741332,0.09928666
0.0034449999999999997,0.08356,0.09128666,0.08878666,0.09746666,0.09999999
0.0034454999999999998,0.08435333,0.09062666,0.08815333,0.09823333,0.09927332
0.003446,0.08435333,0.09128666,0.08877333,0.09825999,0.09924666
0.0034465,0.08354666,0.09063999,0.08808666,0.09751999,0.09999999
0.003447,0.08361333,0.09131332,0.08878666,0.09750666,0.09923333
0.0034475,0.08440666,0.09065333,0.08815333,0.09831332,0.09998666
0.0034479999999999997,0.08368,0.09058666,0.08872666,0.09751999,0.09997333
0.0034484999999999997,0.08440666,0.09121999,0.08812666,0.09828666,0.09920666
0.003449,0.08362666,0.09057333,0.0887,0.09750666,0.09923333
0.0034495,0.08444666,0.09125999,0.08809999,0.09824666,0.09997333
0.00345,0.08363999,0.09059999,0.08872666,0.09749333,0.09923333
0.0034505,0.08446,0.09125999,0.08805333,0.09823333,0.10008
0.0034509999999999996,0.08442,0.09061333,0.08803999,0.09746666,0.09923333
0.0034514999999999997,0.08358666,0.09121999,0.08867332,0.0983,0.10004
0.0034519999999999998,0.08373333,0.09120666,0.08871333,0.09823333,0.09923333
0.0034525,0.08444666,0.09054666,0.08801333,0.09746666,0.1000267
0.003453,0.08365333,0.09057333,0.08803999,0.09824666,0.09998666
0.0034535,0.08443332,0.09121999,0.08868666,0.09745333,0.09921999
0.003454,0.08371999,0.09125999,0.08801333,0.09821999,0.1000267
0.0034544999999999997,0.08449999,0.09058666,0.08867332,0.09739999,0.09924666
0.0034549999999999997,0.08373333,0.09059999,0.08797333,0.09743999,0.09921999
0.0034555,0.08447333,0.09119333,0.08867332,0.09818,0.09999999
0.003456,0.08451333,0.09062666,0.08863333,0.09819333,0.09998666
0.0034565,0.08374666,0.09125999,0.08790666,0.09742666,0.09920666
0.003457,0.08373333,0.09124666,0.08876,0.09821999,0.09923333
0.0034574999999999996,0.08452666,0.09056,0.08790666,0.09745333,0.1000133
0.0034579999999999997,0.08378666,0.09059999,0.08858,0.09745333,0.09923333
0.0034584999999999998,0.08456666,0.09124666,0.08793332,0.09828666,0.10004
0.003459,0.08453999,0.09124666,0.08858,0.09821999,0.09924666
0.0034595,0.08374666,0.09059999,0.08794666,0.09743999,0.09994666
0.00346,0.08453999,0.09124666,0.08794666,0.09743999,0.09989332
0.0034605,0.08375999,0.09059999,0.08859333,0.09820666,0.09917999
0.0034609999999999997,0.08459333,0.09063999,0.08794666,0.09828666,0.09995999
0.0034614999999999997,0.08382666,0.09124666,0.08856666,0.09751999,0.09919333
0.003462,0.08377333,0.09124666,0.08858,0.09825999,0.09990666
0.0034625,0.08453999,0.09057333,0.08793332,0.09745333,0.09916666
0.003463,0.08387999,0.09056,0.08859333,0.09824666,0.09989332
0.0034635,0.08456666,0.09119333,0.08790666,0.09747999,0.09914
0.0034639999999999996,0.08386666,0.09121999,0.08787999,0.09820666,0.09914
0.0034644999999999997,0.08469333,0.09057333,0.08856666,0.09749333,0.09985333
0.0034649999999999998,0.08460666,0.09051999,0.08794666,0.09823333,0.09999999
0.0034655,0.08391999,0.09116666,0.08852666,0.09739999,0.09915332
0.003466,0.08387999,0.09113999,0.08787999,0.09745333,0.09987999
0.0034665,0.08465333,0.09049333,0.08852666,0.0983,0.09912666
0.003467,0.08390666,0.09050666,0.08786666,0.09818,0.09905332
