Time (s),no_pump,no_pump,pump_1552.4425nm,pump_1552.4425nm,no_pump,no_pump,pump_1552.2nm,pump_1552.2nm,pump_1552.6nm,pump_1552.6nm
0.008400000000000001,0.12530080000000002,0.12530080000000002,0.14763012,0.14763012,0.12553772000000002,0.12553772000000002,0.13766586,0.13766586,0.13099946,0.13099946
0.00841,0.1271529,0.1271529,0.1474348,0.1474348,0.12641027999999999,0.12641027999999999,0.13587746000000003,0.13587746000000003,0.1315936,0.1315936
0.00842,0.12750014,0.12750014,0.14739292,0.14739292,0.12649492,0.12649492,0.13578479999999998,0.13578479999999998,0.13161358,0.13161358
0.00843,0.1277584,0.1277584,0.14707322,0.14707322,0.12806800000000002,0.12806800000000002,0.1344224,0.1344224,0.13253172,0.13253172
0.008440000000000001,0.12774718000000002,0.12774718000000002,0.14708216000000002,0.14708216000000002,0.1281684,0.1281684,0.13436374,0.13436374,0.13261828000000003,0.13261828000000003
0.008450000000000001,0.126632,0.126632,0.14710652,0.14710652,0.1300688,0.1300688,0.13454132000000002,0.13454132000000002,0.13387492,0.13387492
0.00846,0.12656346000000002,0.12656346000000002,0.14714402,0.14714402,0.13017562,0.13017562,0.13467600000000002,0.13467600000000002,0.13395598,0.13395598
0.00847,0.12484120000000001,0.12484120000000001,0.14753786,0.14753786,0.13220894,0.13220894,0.13633173999999998,0.13633173999999998,0.13540798,0.13540798
0.008480000000000001,0.12472346000000001,0.12472346000000001,0.14758736,0.14758736,0.13230172,0.13230172,0.13644720000000002,0.13644720000000002,0.1354668,0.1354668
0.008490000000000001,0.12296879999999999,0.12296879999999999,0.14815386,0.14815386,0.13431534,0.13431534,0.13876012,0.13876012,0.13693108,0.13693108
0.0085,0.12289306,0.12289306,0.14819226000000002,0.14819226000000002,0.1344736,0.1344736,0.13887317999999998,0.13887317999999998,0.13710976000000002,0.13710976000000002
0.00851,0.12132988,0.12132988,0.14864466,0.14864466,0.13536611999999998,0.13536611999999998,0.14134852000000003,0.14134852000000003,0.13707494,0.13707494
0.008520000000000002,0.12124734,0.12124734,0.14867012000000002,0.14867012000000002,0.13545508,0.13545508,0.14147132,0.14147132,0.13703159999999998,0.13703159999999998
0.008530000000000001,0.11988838000000002,0.11988838000000002,0.14897174000000002,0.14897174000000002,0.13424613999999999,0.13424613999999999,0.14388438,0.14388438,0.13616106,0.13616106
0.00854,0.11983148000000002,0.11983148000000002,0.14899316,0.14899316,0.13415161999999997,0.13415161999999997,0.1440072,0.1440072,0.13613104,0.13613104
0.00855,0.11888908000000001,0.11888908000000001,0.14905306000000001,0.14905306000000001,0.1322549,0.1322549,0.14602374,0.14602374,0.135052,0.135052
0.00856,0.1188952,0.1188952,0.14908159999999998,0.14908159999999998,0.13213654000000002,0.13213654000000002,0.14616694,0.14616694,0.13499160000000002,0.13499160000000002
0.008570000000000001,0.11901678,0.11901678,0.14901689999999998,0.14901689999999998,0.13027306,0.13027306,0.14608812,0.14608812,0.13368039999999998,0.13368039999999998
